,0,1,2,3,4
0,1.2129037808119034,1.0997998647619158,5.442007522535712,6.259856388913917,1.3967185039644163
1,0.7202005499965789,2.8987142073001286,1.2502089791367652,7.089328484067746,6.894511822162523
2,1.2667955228275187,1.713711240861981,3.6216157656067205,0.899083621885089,7.560103087244711
3,0.08567991265433686,3.386655658822966,0.8141877958227159,6.7522810570027785,3.9160859708413525
4,0.7501790521051375,1.9755132738781953,3.400138315609049,4.066453457710997,0.9224363050096718
5,0.531154518255819,2.437875741413391,2.6780042127553805,5.64594622758073,2.0690829960870434
6,1.455707219339626,0.3104035517197007,5.5753890966079265,6.130439513615552,8.406791759426397
7,0.3830462791878715,3.8315111150667174,2.174835973251736,2.778900904625337,9.818478749246244
8,1.9849699301283448,0.9729049990386692,4.039621385241489,4.8360771450217985,7.28892027323964
9,1.7565314028841188,1.5743801041391579,1.561889915833405,5.260487300332633,3.4172007588503455
10,1.657585585033288,2.9671516441557353,2.449158126257177,0.42845727505167464,1.126065821531385
11,1.3032176513319111,0.530173380738922,5.5368720795796245,4.705410838065442,3.077098940112459
12,1.1423890095788127,2.0807938450860566,5.69202065649448,3.01860394925618,5.203166813177197
13,0.6998326867742444,2.498278061365332,3.104054486443654,1.8033730423817853,7.102138514435077
14,0.7926308737445715,3.1975233192087136,0.029444179686013056,7.699201445425205,6.781342971301577
15,1.8404705394134044,0.7075158315653918,2.8020956663351155,2.227616033375651,5.05340224473408
16,1.954121188776986,0.4203933368143584,0.7373013068518257,3.442092824566801,3.622599092147709
17,0.48638423111211126,0.6096269318005465,3.9004039804373525,5.436050089813068,8.872490766061798
18,0.5672114065088394,3.565585253240828,4.9191872317110334,0.7676733368536118,9.147746750138765
19,0.9119352337004194,0.007683041398488052,0.1695110491400634,0.1528867831533164,6.343503532465176
20,0.4213864096748444,0.8824392094009434,1.440590378142038,7.35003571943371,9.668442273973508
21,1.7272859411637878,2.04522553688657,3.6741256170983965,4.235489207590628,4.351682154192471
22,1.3688238863867954,0.8144856006692469,1.5015112275179607,1.2866320930735882,6.0865608236524915
23,1.068411060270046,0.9113405056541987,0.49239478475641196,1.5326423633154405,5.70049183310585
24,1.8124733366529941,2.6879273266810904,5.079629309503585,2.066669294482036,9.484544128703073
25,1.0222321885452679,1.189040073469011,4.159555604682698,4.9835045126178334,5.43882849070568
26,0.45475950005507326,0.12343265498533922,1.1729343941248587,0.6805860289945782,5.817971677865677
27,1.9114835340688956,3.2820566105932762,3.4820048729567077,2.4263303768440645,4.186909391945286
28,0.976792391893555,2.6041207411291394,4.560895827620179,0.09262900582839502,4.510431021692441
29,1.6061270204746942,3.9734318271810083,3.315481421651154,1.6851280030837454,0.27710533234778245
30,1.4126422937690788,2.278101206019636,2.0860028818617544,0.49186012586903505,3.1547467950976067
31,1.2251244969155966,1.6426798188586207,0.23954939950304632,3.900264082331332,0.4314885945891822
32,0.6086359189773201,3.0603184577582785,2.6062181993176248,5.588488102319615,7.796889292724782
33,1.1090710584224024,0.49210286069044035,5.26373262611391,7.9227410744933175,1.674131648003217
34,1.5400478165472393,3.1689609629839226,1.0747327783248066,7.122767115655728,8.955498510677831
35,0.8399366228923921,2.8214927348313745,4.4508730827271785,5.043490266633564,4.940593549564483
36,0.2411654960173542,3.470505155089543,4.813705157008921,2.9580922542294967,8.1656217677337
37,0.3092071447896211,1.3666160551258995,2.2563506200015526,3.6051541847253064,2.704090751999755
38,1.5149572834713114,1.2824331626274508,5.185041879576192,3.2549457942443283,2.305538930802861
39,0.16212922959641582,0.2202604447677493,0.5867283572137895,6.416199462516338,1.5070643500086713
40,0.000768169755883485,1.4243721249731258,1.7745919527669551,7.436337928358729,1.025696299650408
41,1.8844684293684963,3.5340958106487244,4.36952656202376,2.2083570566423387,1.9758078011240452
42,1.6826592309990491,2.5536817431394794,0.36941218802660447,6.602268567866198,2.513791431563747
43,0.9491607034690757,3.882517505113546,3.113483122677059,3.7632665074966734,8.078665271319814
44,1.1618079448916228,3.6767145053156285,4.3161969809193055,2.5587873158079617,0.14712232777066525
45,0.1908116563838698,2.770620372087188,4.691913686104339,4.5292315159899825,9.412098425868269
46,1.5829938723380739,1.9003947958985576,1.9355383902897725,1.165101817797589,0.6050829289564162
47,0.6475839531058643,1.843315094240012,5.86689088897812,5.898388398823878,6.228562990148783
48,1.3768150120025218,1.5278662595586947,2.9385676909596987,5.943911850269686,3.7231763317207878
49,0.3553841026944707,2.191873513514311,3.8436054623008187,6.828856237813134,7.641667716250902
50,0.8789888800925423,0.23206154464492063,2.409917193562827,4.3695297247376175,6.563197655979568
51,0.06461575641625925,2.3570842971770496,1.861158992255524,7.7442294346366065,2.9006538828774935
52,0.28115564300732265,1.1800395497189355,5.934677630442405,1.3986278862213926,4.724080871617648
53,0.12226927983302249,3.7189177419933963,0.9380654996444571,3.280722320788945,8.667521925733803
