,0,1
0,2.6435371007073383,3.7016895983533518
1,2.816610004646258,3.875808760637702
2,2.6488787968221357,3.004190227759115
3,2.5027193556445995,3.7916131013086933
4,2.632663100796033,3.8755911056073415
5,2.680699891852468,4.148157268196467
6,2.579928620680864,3.5807314659747016
7,2.4423758129172874,3.6247669222231877
8,2.5926325127296233,3.827726247222776
9,3.023738805484042,3.7976892723692974
10,2.8054478242527607,4.033073588325662
11,2.6259488479953665,4.2033405764371965
12,2.638129057330884,3.3639841155895684
13,2.8006591460614207,3.6001330079380476
14,2.6896119586052487,4.039347503104209
15,3.146517524194482,3.77716236678133
16,2.6835208215348527,3.799956934493203
17,2.762139739133122,3.7744634309488005
18,2.1157875966110344,3.4184859918068837
19,2.1758168912012543,3.964739363705783
20,2.4531803293600847,3.3209834961450824
21,2.8374268049169107,3.4255657122348815
22,2.646110388223255,4.025792721036663
23,2.769180417816827,4.168244862164126
24,2.8565161597642277,3.99306705758597
25,2.750910710601975,3.536794418861289
26,2.9187943431110908,4.659139976569606
27,2.900178408892025,3.4903726211239077
28,2.777445352251048,3.4237120466819513
29,2.2958142729005835,3.8158048029012654
30,2.7654892469948735,3.7301706870876807
31,2.903060648893452,3.9579091308142043
32,2.2166890757010953,3.645539994715329
33,2.663942869097996,4.1787684531848726
34,2.672704476015497,3.6136656511319645
35,3.053466866835976,3.6993421876029897
36,2.6246980528035357,3.817057174988997
37,2.677252362581645,3.7724112531646083
38,2.6299810105826165,3.7873007138509194
39,2.483681931936185,3.82996720904596
40,2.8938300489006195,3.7658401642334427
41,2.423398594420821,3.6372635727544185
42,3.18955318928396,4.103921151135169
43,2.753018205321109,4.061038414296625
44,2.8174652410852756,3.9508169019960104
45,3.0582744223909204,3.9928965768322655
46,2.5799887502982934,3.7417695607618384
47,2.701959409605921,3.420002740333497
48,2.6218404367445505,3.6228143056999955
49,2.7619556865243107,3.556301366290815
50,4.134458761173359,2.557514379290681
51,3.714334467912277,2.255594133584706
52,4.142376643294286,2.4192283549393094
53,3.964567535344064,2.0565381588960365
54,3.6956222984715246,2.510630580616644
55,4.356633949755501,2.3080913406923766
56,4.049048774963139,2.4160668864169947
57,4.426716997550416,2.799910889223192
58,3.3623986083309347,2.674758543826958
59,4.013504080081512,2.7000192747105554
60,4.490984446149627,2.5949495214041343
61,4.385919151081093,2.656871544510559
62,3.8336595087960754,3.0982924219358274
63,3.4558197808629,2.822280230181712
64,4.045602208179816,2.597370996055753
65,4.0659817796976325,2.8270402772253043
66,4.298499977146395,2.5467137659474544
67,4.4900716993719705,2.2158757108645495
68,4.2766381799423,2.6212487156330817
69,4.174585852669333,2.9465891831081166
70,4.097641705989472,2.4569152449957326
71,4.345140696887225,2.5628215390863014
72,4.34845902285451,2.0641641408875695
73,3.792667855808475,2.4635630379745534
74,4.241701826048922,2.6209977070087125
75,4.267088278404069,2.4972761491031616
76,4.144403590979806,2.5320670431941976
77,4.266737624831483,2.283772757762735
78,3.9423073273590603,2.4564335930754013
79,4.425082655332031,2.6579578168890863
80,4.396565444772517,2.5098261695519004
81,3.7742376723428364,2.7802160435017367
82,3.4370615303267407,2.6937790214379316
83,4.24718708427465,2.4264407194927147
84,4.0872720596208145,2.472529234569582
85,3.8960185463975696,2.7322468487726983
86,4.323552991614095,2.4903775204633214
87,3.7361818671714677,2.729059872003615
88,4.169262186047714,2.563628374553364
89,3.9731952321680915,2.5017910795001193
90,4.410217128371105,2.5226915388334326
91,4.137151294841991,2.6102209409370767
92,3.8392000976462004,2.735367510756501
93,3.910616250511908,2.519946428831839
94,3.8989673332176307,2.255210462523655
95,3.6735514945309036,2.7328004844760265
96,4.184358218069342,2.4236209404686213
97,4.20775339319827,2.390494866621683
98,3.706543369749413,2.390837318169963
99,3.9686042336412752,2.4187660214634676
100,2.8508779541667164,3.9412312065070094
101,2.706001973928599,3.9833394042224026
102,2.319114220351547,4.422080579067673
103,2.6372735793378284,4.118628177291528
104,2.4631802821284987,3.8661952925246665
105,2.4071342441437507,3.9533262865933096
106,2.5310119214327558,3.561559456521895
107,2.1091900799298284,4.053616534911925
108,2.605714513081268,3.468922803438325
109,2.4986494365345004,3.936414405026336
110,2.9875698051983437,4.35223373016543
111,2.4253860976621318,3.8636684796540957
112,2.489571902034349,3.95688357031217
113,2.5211639149614924,3.7813202500612313
114,2.4905786460207393,3.823488542714582
115,2.421927301650681,3.7135355024805654
116,2.2644747665639633,3.0685447160442005
117,2.3045152390508474,4.436964942815537
118,2.4571946077549494,3.030043821084589
119,2.419349027992707,4.341189041891467
120,2.522033732315931,3.9916260203754375
121,2.7909853264849054,3.671604434015385
122,2.533684502532504,4.156684812363207
